Date,omega,alpha,beta,persistence,sigma2,sigma
2016-02-09,3.6729863e-05,0.04414159,0.8560329,0.9001745,0.0008462991,0.02909122
2016-02-10,8.711366e-06,0.025382102,0.8991544,0.9245365,0.00077834394,0.027898816
2016-02-11,3.0111598e-05,0.037281375,0.8569977,0.8942791,0.0007244137,0.026914936
2016-02-12,9.131433e-05,0.05046332,0.828229,0.8786923,0.0006754341,0.025989115
2016-02-16,8.155635e-06,0.030899625,0.88039494,0.9112946,0.0006606669,0.025703441
2016-02-17,4.5292845e-06,0.021092854,0.9074,0.92849284,0.00062236376,0.024947219
2016-02-18,8.3551975e-05,0.056218006,0.82041174,0.87662977,0.00057803566,0.024042372
2016-02-19,5.6308105e-05,0.04347385,0.8371441,0.8806179,0.00068379083,0.026149394
2016-02-22,4.2400126e-05,0.039412193,0.85541254,0.89482474,0.0006584719,0.025660707
2016-02-23,6.1255814e-05,0.050084647,0.8305507,0.8806353,0.00060921273,0.024682235
2016-02-24,2.3969802e-05,0.030764798,0.87433344,0.90509826,0.000590479,0.024299774
2016-02-25,0.00017429079,0.06496896,0.7910153,0.8559843,0.0005403861,0.023246206
2016-02-26,7.139051e-06,0.028592499,0.87766075,0.9062533,0.0006970627,0.026401944
2016-02-29,3.2743726e-05,0.034996256,0.8683471,0.9033434,0.00067891116,0.026055925
2016-03-01,1.0368437e-05,0.028548008,0.87740237,0.90595037,0.0006950064,0.026362974
2016-03-02,1.2018091e-06,0.016695185,0.91904694,0.93574214,0.000629484,0.02508952
2016-03-03,3.509128e-06,0.01895091,0.90729,0.9262409,0.00060298404,0.024555733
2016-03-04,3.842334e-05,0.039984368,0.8524278,0.8924121,0.00056097464,0.023684904
2016-03-07,3.9970175e-05,0.041690975,0.8496894,0.8913804,0.00052742986,0.022965841
2016-03-08,0.00010699556,0.059127722,0.8064308,0.86555856,0.00049678,0.02228856
2016-03-09,1.3858187e-05,0.027026877,0.8915651,0.918592,0.000517671,0.022752384
2016-03-10,1.2038162e-05,0.03292838,0.8750158,0.9079442,0.0004899471,0.02213475
2016-03-11,5.2530413e-05,0.040765665,0.8556401,0.89640576,0.0004545172,0.02131941
2016-03-14,6.100117e-05,0.04230254,0.848031,0.89033353,0.00045606506,0.02135568
2016-03-15,8.771465e-05,0.045832247,0.8391344,0.8849666,0.0004478588,0.021162674
2016-03-16,5.9827857e-05,0.044300217,0.84418607,0.88848627,0.0004776401,0.021854978
2016-03-17,5.706196e-05,0.051923674,0.82688385,0.87880754,0.00046683569,0.02160638
2016-03-18,5.3408876e-05,0.04782591,0.8355544,0.88338035,0.00050986494,0.02258019
2016-03-21,5.582176e-05,0.04019831,0.8502974,0.8904957,0.0004901677,0.022139732
2016-03-22,1.9323083e-05,0.03153585,0.86764127,0.89917713,0.00054419984,0.023328092
2016-03-23,3.097877e-05,0.040696103,0.85257477,0.89327085,0.00050296617,0.022426907
2016-03-24,3.7760856e-05,0.038401473,0.8538668,0.8922683,0.0005174286,0.022747057
2016-03-28,2.6997084e-05,0.035644177,0.8628031,0.8984473,0.00048133844,0.021939427
2016-03-29,3.14272e-05,0.03832912,0.86005837,0.8983875,0.0004613134,0.021478208
2016-03-30,1.252591e-05,0.035572086,0.8737361,0.9093082,0.000461394,0.021480083
2016-03-31,2.10952e-05,0.03611486,0.8681737,0.9042886,0.00049701246,0.022293776
2016-04-01,0.0001042059,0.053400844,0.8240927,0.8774935,0.00046508684,0.021565871
2016-04-04,1.5395008e-05,0.02775902,0.8906888,0.9184478,0.00048758893,0.022081416
2016-04-05,1.2832824e-05,0.031502027,0.8817518,0.9132538,0.00046234185,0.021502135
2016-04-06,4.3926506e-05,0.03993366,0.85017264,0.8901063,0.00043597337,0.020879975
2016-04-07,7.6251796e-05,0.054499615,0.82132906,0.8758287,0.0004341607,0.020836523
2016-04-08,2.6532796e-05,0.041496694,0.855867,0.8973637,0.00059524225,0.024397587
2016-04-11,1.7730381e-05,0.040112477,0.8580905,0.898203,0.0005439574,0.023322895
2016-04-12,1.0098326e-05,0.02689204,0.8847592,0.91165125,0.0005482806,0.023415392
2016-04-13,4.6556448e-05,0.047047928,0.83540493,0.88245285,0.0005548607,0.023555482
2016-04-14,1.7037086e-05,0.032166377,0.8784474,0.9106138,0.0005220588,0.022848606
2016-04-15,2.6651156e-05,0.035344187,0.8638841,0.8992283,0.00051034044,0.022590715
2016-04-18,2.7404318e-05,0.034877654,0.8658563,0.90073395,0.0005108714,0.022602465
2016-04-19,6.492181e-05,0.047814246,0.83710974,0.884924,0.0004835436,0.021989625
2016-04-20,2.758136e-05,0.038822472,0.85656476,0.89538723,0.00072889647,0.026998082
2016-04-21,0.000111256835,0.05949256,0.8058005,0.865293,0.0006550963,0.02559485
2016-04-22,1.9360341e-05,0.031747077,0.8780504,0.9097975,0.0006391422,0.025281262
2016-04-25,4.635739e-05,0.04363064,0.84251404,0.8861447,0.0006179789,0.024859183
2016-04-26,3.2893906e-05,0.031465597,0.86880714,0.9002727,0.0006252572,0.025005143
2016-04-27,3.3872537e-05,0.040983427,0.8460203,0.8870037,0.0005832325,0.024150208
2016-04-28,2.6274221e-05,0.042256113,0.8505596,0.8928157,0.0005409769,0.02325891
2016-04-29,5.1404062e-05,0.043712992,0.8418113,0.8855243,0.0005569895,0.023600625
2016-05-02,5.4212844e-05,0.045025982,0.8404062,0.8854322,0.00061729475,0.024845418
2016-05-03,9.558733e-06,0.021754881,0.8971712,0.91892606,0.0007595521,0.027559973
2016-05-04,4.4634668e-05,0.040438782,0.85478497,0.89522374,0.0007009946,0.026476303
2016-05-05,6.860783e-05,0.048729733,0.8334237,0.8821534,0.00067145063,0.025912365
2016-05-06,5.2513937e-05,0.042238478,0.8421346,0.88437307,0.00067420414,0.025965441
2016-05-09,0.00010796394,0.055505518,0.81585765,0.87136316,0.0006264467,0.025028916
2016-05-10,4.8081423e-05,0.042025544,0.85341775,0.8954433,0.0006191521,0.024882767
2016-05-11,2.9616167e-05,0.043894414,0.8468825,0.89077693,0.00061014725,0.02470116
2016-05-12,7.426276e-05,0.05396429,0.8164202,0.8703845,0.0005485115,0.023420323
2016-05-13,6.351065e-05,0.045354605,0.83797365,0.88332826,0.0005257161,0.0229285
2016-05-16,2.9732946e-05,0.0344327,0.8624226,0.8968553,0.0005387265,0.023210483
2016-05-17,2.5731817e-05,0.03577984,0.8559273,0.8917071,0.0005304436,0.023031361
2016-05-18,7.107515e-05,0.051018693,0.82094187,0.8719606,0.0004829338,0.021975756
2016-05-19,3.543225e-05,0.038753923,0.8485302,0.8872841,0.0004947805,0.022243662
2016-05-20,7.7506826e-05,0.05107976,0.8225915,0.87367123,0.0004691417,0.02165968
2016-05-23,4.988476e-05,0.04177263,0.840573,0.8823456,0.00046996988,0.021678789
2016-05-24,8.142496e-05,0.047772262,0.82442373,0.872196,0.0004453816,0.021104066
2016-05-25,4.6432724e-05,0.036950305,0.842839,0.8797893,0.0005142598,0.022677297
2016-05-26,0.0001818117,0.06012442,0.7912162,0.8513406,0.00048126862,0.021937836
2016-05-27,2.5388987e-05,0.03689781,0.8599482,0.89684606,0.0005753404,0.023986254
2016-05-31,7.3385336e-06,0.026097298,0.88657576,0.91267306,0.00088839396,0.029805938
2016-06-01,1.769911e-05,0.03501103,0.86434275,0.8993538,0.0008697196,0.02949101
2016-06-02,1.4564698e-05,0.03335566,0.8721342,0.90548986,0.00082531385,0.028728276
2016-06-03,2.3624365e-05,0.03631239,0.8623259,0.8986383,0.0007377769,0.027162049
2016-06-06,2.6725957e-05,0.03690186,0.8629277,0.8998295,0.0006601146,0.025692696
2016-06-07,3.565444e-05,0.045507297,0.84405047,0.8895578,0.0006254337,0.025008673
2016-06-08,0.00012044126,0.06472087,0.79964817,0.86436903,0.0005640618,0.023749985
2016-06-09,4.5541663e-05,0.05155326,0.8316253,0.88317853,0.0005718407,0.02391319
2016-06-10,1.0338203e-05,0.034007493,0.87080604,0.9048135,0.00069890823,0.026436873
2016-06-13,9.341488e-06,0.028683426,0.8893672,0.91805065,0.00063769583,0.02525264
2016-06-14,4.0286304e-05,0.04751831,0.8385519,0.8860702,0.0005802084,0.024087515
2016-06-15,5.4946442e-05,0.048733164,0.8313171,0.8800503,0.00052944524,0.023009676
2016-06-16,2.9801082e-05,0.039738365,0.8543494,0.89408773,0.00049563166,0.022262786
2016-06-17,1.4989865e-05,0.033791002,0.87192726,0.90571827,0.0004545299,0.021319706
2016-06-20,1.9623905e-05,0.039874602,0.8573856,0.8972602,0.00042066016,0.020510001
2016-06-21,2.3726669e-05,0.040295552,0.84841913,0.8887147,0.00046576583,0.021581609
2016-06-22,2.8119815e-05,0.039766002,0.85306734,0.89283335,0.0004212951,0.020525474
2016-06-23,2.728308e-05,0.03501472,0.8607439,0.8957586,0.00043166266,0.020776493
2016-06-24,6.796129e-05,0.05160559,0.82080096,0.87240654,0.0004010315,0.020025771
2016-06-27,3.8639732e-06,0.022254996,0.9066522,0.9289072,0.00040629128,0.020156668
2016-06-28,1.0896098e-05,0.030521668,0.8754431,0.9059648,0.00038130124,0.019526936
2016-06-29,1.7664928e-06,0.02022762,0.91294193,0.93316954,0.00050075306,0.022377511
2016-06-30,0.00012415508,0.055964183,0.8089784,0.86494255,0.00046590617,0.02158486
2016-07-01,1.2046929e-05,0.031481408,0.88042325,0.91190463,0.0005261932,0.022938902
2016-07-05,2.4447396e-05,0.03900004,0.8579392,0.8969392,0.0004897705,0.02213076
2016-07-06,1.3215064e-06,0.013742295,0.9273794,0.9411217,0.00067878,0.026053406
2016-07-07,3.295232e-05,0.04551461,0.8446367,0.89015126,0.00063169556,0.025133554
2016-07-08,1.4889686e-05,0.035598584,0.87247485,0.9080734,0.0005669508,0.02381073
2016-07-11,1.8704073e-05,0.03788904,0.8641323,0.90202135,0.0005122427,0.02263278
2016-07-12,2.9575735e-05,0.0369997,0.85205084,0.88905054,0.00051011704,0.02258577
2016-07-13,5.8015106e-05,0.04880021,0.8351237,0.88392395,0.00046944464,0.021666672
2016-07-14,1.062285e-05,0.031370226,0.87898546,0.9103557,0.00045013026,0.021216273
2016-07-15,3.148601e-05,0.04164122,0.85156167,0.8932029,0.00040667667,0.020166226
2016-07-18,0.00010483878,0.0528884,0.8166026,0.869491,0.00038255152,0.019558923
2016-07-19,5.3982487e-05,0.042592604,0.84472495,0.88731754,0.00042524005,0.02062135
2016-07-20,0.00016230463,0.061092753,0.796417,0.85750973,0.0004134206,0.020332748
2016-07-21,7.58688e-05,0.04457601,0.8293103,0.8738863,0.0005324997,0.023075955
2016-07-22,4.806589e-05,0.04455067,0.83900386,0.8835545,0.0005248006,0.022908527
2016-07-25,5.953769e-05,0.048533697,0.8298393,0.87837297,0.00053172855,0.02305924
2016-07-26,1.523463e-05,0.03318173,0.87247795,0.9056597,0.0005063996,0.022503324
2016-07-27,6.5519685e-05,0.05018064,0.8224252,0.8726058,0.00046242174,0.021503994
2016-07-28,2.301719e-05,0.039348837,0.8520683,0.89141715,0.0004567461,0.021371618
2016-07-29,1.9544308e-05,0.038136717,0.8564158,0.8945525,0.00061980856,0.024895955
2016-08-01,1.7992446e-05,0.03505251,0.87234265,0.9073952,0.0005504088,0.023460792
2016-08-02,1.3373272e-05,0.03207995,0.8726357,0.90471566,0.0005463431,0.023373984
2016-08-03,3.449792e-05,0.04095086,0.852027,0.89297783,0.0004961532,0.022274496
2016-08-04,2.8516873e-05,0.040919002,0.8553421,0.8962611,0.00051686564,0.02273468
2016-08-05,6.8093614e-05,0.049710363,0.82981163,0.87952197,0.00047072585,0.021696217
2016-08-08,2.842749e-05,0.038211145,0.8562755,0.89448667,0.0004827937,0.021972567
2016-08-09,6.950337e-05,0.0505078,0.830393,0.8809008,0.00044464998,0.021086724
2016-08-10,2.3128636e-05,0.031415768,0.8672824,0.89869815,0.00056250073,0.023717098
2016-08-11,4.907606e-05,0.043954153,0.843683,0.88763714,0.0005245129,0.022902247
2016-08-12,5.8342725e-05,0.051599618,0.82607174,0.87767136,0.00049223483,0.022186365
2016-08-15,7.241194e-05,0.04713742,0.82794994,0.8750874,0.00047469794,0.021787563
2016-08-16,0.00015290019,0.06456139,0.7900776,0.854639,0.00046556696,0.021577
2016-08-17,0.00011329324,0.054523274,0.811711,0.8662343,0.00052782334,0.022974405
2016-08-18,0.0002845383,0.067110196,0.775627,0.8427372,0.0005417747,0.023276053
2016-08-19,0.00013819034,0.056910478,0.8051934,0.8621039,0.00073404226,0.027093215
2016-08-22,4.755434e-05,0.037441086,0.843265,0.8807061,0.0007955246,0.028205046
2016-08-23,3.4647528e-05,0.041080344,0.8486088,0.88968915,0.00076749164,0.02770364
2016-08-24,6.073854e-05,0.053396054,0.8213175,0.87471354,0.0007235569,0.026899014
2016-08-25,5.2112762e-05,0.046193574,0.8337445,0.8799381,0.0006636274,0.025760967
2016-08-26,6.530675e-05,0.052123703,0.82382363,0.87594736,0.00062009814,0.02490177
2016-08-29,0.00011361237,0.055978607,0.81409377,0.87007236,0.0005802443,0.02408826
2016-08-30,8.890454e-05,0.057147138,0.81364626,0.8707934,0.00058812456,0.02425128
2016-08-31,0.00015261935,0.059044074,0.80203813,0.8610822,0.0005721073,0.023918765
2016-09-01,2.4103616e-05,0.039895304,0.858414,0.8983093,0.0006377828,0.025254361
2016-09-02,2.7403612e-05,0.03752417,0.86448807,0.9020122,0.00061596243,0.02481859
2016-09-06,2.5548597e-05,0.04644557,0.8480096,0.89445513,0.00055989623,0.023662126
2016-09-07,4.3113796e-05,0.041007683,0.84154326,0.88255095,0.00053451123,0.023119498
2016-09-08,9.6996846e-05,0.05274254,0.8132056,0.86594814,0.0005022748,0.022411488
2016-09-09,3.756333e-05,0.04672612,0.83538014,0.88210624,0.00062467426,0.024993485
2016-09-12,1.0132664e-05,0.02933651,0.88553846,0.914875,0.0005598542,0.02366124
2016-09-13,1.5614483e-05,0.0370212,0.8683279,0.90534914,0.0005562605,0.023585176
2016-09-14,3.7406833e-05,0.04094518,0.85399306,0.89493823,0.00049877213,0.022333207
2016-09-15,2.961563e-05,0.039124757,0.8587407,0.8978654,0.00046524307,0.021569494
2016-09-16,5.2901854e-05,0.05030027,0.83147836,0.8817786,0.00043593068,0.020878954
2016-09-19,4.089902e-05,0.042280983,0.8468225,0.8891035,0.00041801773,0.020445483
2016-09-20,5.8944883e-05,0.04581524,0.8409891,0.88680434,0.00039580098,0.019894747
2016-09-21,6.104527e-05,0.0505846,0.8333956,0.8839802,0.00045761437,0.021391923
2016-09-22,4.518213e-05,0.05039299,0.83937854,0.8897715,0.0004429985,0.02104753
2016-09-23,9.5118856e-05,0.049749866,0.8221436,0.87189347,0.00044153267,0.021012679
2016-09-26,2.301888e-05,0.035828456,0.86401385,0.8998423,0.00046489376,0.021561395
2016-09-27,2.3000062e-05,0.043392897,0.852326,0.8957189,0.0004319395,0.020783154
2016-09-28,2.1479633e-05,0.036597867,0.86122555,0.8978234,0.0003911555,0.019777652
2016-09-29,2.2322127e-05,0.049105596,0.83817273,0.8872783,0.00036624746,0.019137593
2016-09-30,7.327898e-05,0.046258226,0.83179116,0.8780494,0.00032960193,0.018154941
2016-10-03,6.876415e-05,0.048955224,0.82672876,0.87568396,0.0003623699,0.019036015
2016-10-04,9.421996e-05,0.05445926,0.8187477,0.873207,0.00037007366,0.019237299
2016-10-05,9.192998e-05,0.05467341,0.81266075,0.8673342,0.00040794763,0.020197714
2016-10-06,0.00012556674,0.058840666,0.80696017,0.86580086,0.00045971796,0.021441035
2016-10-07,0.00012472096,0.05936523,0.8072986,0.8666638,0.0004969811,0.022293072
2016-10-11,6.349775e-05,0.047761653,0.8327314,0.8804931,0.00065294775,0.025552843
2016-10-12,6.0085917e-05,0.04988049,0.8358445,0.885725,0.00061631564,0.024825705
2016-10-13,9.6683725e-05,0.050414905,0.82620305,0.87661797,0.0005786398,0.024054933
2016-10-14,5.6442164e-05,0.05115374,0.8283284,0.8794821,0.00065585447,0.025609655
2016-10-17,7.001319e-05,0.046868257,0.835842,0.8827103,0.000614135,0.024781747
2016-10-18,7.429258e-05,0.051380675,0.8267127,0.8780934,0.0005905996,0.024302255
2016-10-19,8.73889e-05,0.059325803,0.8140388,0.8733646,0.0005643665,0.0237564
2016-10-20,0.00012844788,0.060431432,0.8029411,0.8633725,0.0005960378,0.024413886
2016-10-21,8.988497e-05,0.05464528,0.8187796,0.8734249,0.00061201607,0.024738958
2016-10-24,9.029584e-05,0.048982535,0.81926936,0.8682519,0.0007177191,0.02679028
2016-10-25,0.00025380103,0.057114597,0.78852636,0.84564096,0.00082938746,0.028799089
2016-10-26,0.00035391664,0.06871939,0.7736993,0.8424187,0.00093117333,0.030515132
2016-10-27,0.0010022192,0.08967726,0.7249654,0.81464267,0.0010909055,0.03302886
2016-10-28,0.00039662965,0.08062717,0.75243723,0.83306444,0.0018062589,0.042500105
2016-10-31,3.3931818e-05,0.037641514,0.8597772,0.89741874,0.0028489442,0.0533755
2016-11-01,2.5325486e-05,0.0326884,0.871146,0.9038344,0.0025081816,0.05008175
2016-11-02,3.9046303e-05,0.03800068,0.8492877,0.8872884,0.0022672508,0.04761566
2016-11-03,1.0314012e-05,0.024979316,0.89486283,0.9198421,0.0020210205,0.04495576
2016-11-04,7.4008705e-05,0.048182957,0.8340801,0.88226306,0.001820515,0.042667493
2016-11-07,0.00012754276,0.05538077,0.8187511,0.87413186,0.0015924822,0.039905917
2016-11-08,0.00015729944,0.0633257,0.8013755,0.8647012,0.0014486646,0.03806133
2016-11-09,9.124522e-05,0.047482748,0.81428903,0.86177176,0.0016032199,0.04004023
2016-11-10,0.0006968212,0.08325416,0.74432784,0.827582,0.0014187302,0.037666034
2016-11-14,0.00046926583,0.075249,0.7605005,0.8357495,0.0017919864,0.04233186
2016-11-15,9.100471e-05,0.049886834,0.828615,0.87850183,0.0019751256,0.044442385
2016-11-16,0.00019196344,0.06388343,0.7855245,0.8494079,0.0017381841,0.041691534
2016-11-17,0.0001722653,0.05446453,0.8105838,0.8650483,0.0015834353,0.039792404
2016-11-18,0.0009756318,0.088263705,0.7207652,0.80902886,0.0014826354,0.038505003
2016-11-21,0.00054415246,0.07812372,0.7604222,0.8385459,0.0022702997,0.047647662
2016-11-22,0.0002983535,0.07065771,0.7806202,0.85127795,0.0023777988,0.04876268
2016-11-23,0.00029175283,0.062811404,0.79461855,0.85743,0.0021629017,0.04650701
2016-11-25,0.0001842563,0.058230136,0.8089103,0.8671405,0.00202411,0.04499011
2016-11-28,3.3474204e-05,0.03806878,0.86259216,0.90066093,0.0018435359,0.04293642
2016-11-29,1.1109609e-05,0.038840953,0.87208134,0.9109223,0.0017065665,0.041310612
2016-11-30,2.545784e-05,0.03875077,0.8660344,0.90478516,0.0015245604,0.03904562
2016-12-01,3.526637e-05,0.05740599,0.8276716,0.8850776,0.001350647,0.036751147
2016-12-02,0.00011012442,0.051575914,0.82228756,0.87386346,0.001268073,0.035610013
2016-12-05,0.00022277713,0.058411103,0.8040896,0.8625007,0.0011730129,0.034249276
2016-12-06,3.7077265e-05,0.044077057,0.8496562,0.89373326,0.0013877903,0.03725306
2016-12-07,8.594859e-05,0.053176884,0.8276247,0.88080156,0.0012173709,0.03489084
2016-12-08,0.00011653423,0.05633943,0.817148,0.8734874,0.0010975315,0.033129014
2016-12-09,9.582301e-05,0.05505423,0.82072437,0.8757786,0.001049504,0.03239605
2016-12-12,5.9279275e-05,0.04793836,0.84266925,0.8906076,0.0009676855,0.031107644
2016-12-13,4.1686068e-05,0.039772764,0.84702784,0.8868006,0.0010823981,0.03289982
2016-12-14,7.981652e-05,0.048119906,0.83785737,0.88597727,0.0009619817,0.03101583
2016-12-15,2.8717335e-05,0.04068416,0.8612,0.90188414,0.0009030599,0.030050956
2016-12-16,7.567459e-05,0.049506377,0.8267399,0.8762463,0.00084376696,0.029047666
2016-12-19,7.464071e-05,0.051563695,0.8288712,0.8804349,0.0007747156,0.027833713
2016-12-20,9.360173e-05,0.0473034,0.8337045,0.88100785,0.0007190603,0.026815299
2016-12-21,0.00010749552,0.04779979,0.819644,0.86744374,0.0007638022,0.027636971
2016-12-22,5.53838e-05,0.042602554,0.84820426,0.8908068,0.0010561438,0.032498367
2016-12-23,0.0001216561,0.054292075,0.82220525,0.8764973,0.0009512539,0.030842405
2016-12-27,3.6976373e-05,0.03871562,0.86220664,0.90092224,0.0009686123,0.031122537
2016-12-28,4.2305594e-05,0.044863906,0.8482571,0.893121,0.000899893,0.029998217
2016-12-29,3.161906e-05,0.04260091,0.8534398,0.89604074,0.0008927499,0.02987892
2016-12-30,0.00019040331,0.05705262,0.81118464,0.86823726,0.00083993166,0.028981574
2017-01-03,0.00019543475,0.058804836,0.81044424,0.86924905,0.00089600304,0.02993331
2017-01-04,5.5235755e-06,0.02415668,0.8887768,0.91293347,0.0016674249,0.040834114
2017-01-05,6.235098e-05,0.05133275,0.8303104,0.8816432,0.0014953981,0.038670376
2017-01-06,0.00012928653,0.06574909,0.8011696,0.8669187,0.0013041893,0.03611356
2017-01-09,8.295303e-05,0.052841898,0.82479966,0.87764156,0.0011750966,0.03427968
2017-01-10,2.234169e-05,0.03636981,0.8611781,0.8975479,0.0012231898,0.034974128
2017-01-11,9.9544704e-05,0.050735254,0.83061916,0.8813544,0.0011856331,0.034433022
2017-01-12,0.0001670098,0.05874241,0.7997988,0.8585412,0.0010981716,0.033138674
2017-01-13,0.000112486014,0.05185836,0.8271283,0.87898666,0.0011871414,0.03445492
2017-01-17,7.6309254e-05,0.045602154,0.8474537,0.89305586,0.0010993916,0.033157073
2017-01-18,0.00027424964,0.06214854,0.800915,0.8630636,0.0010081647,0.03175161
2017-01-19,0.00010048042,0.049759783,0.8304635,0.88022333,0.0011480055,0.03388223
2017-01-20,0.00017500856,0.062102355,0.80405474,0.8661571,0.00107356,0.032765225
2017-01-23,0.00013891194,0.05529368,0.8045601,0.8598538,0.0011922945,0.03452962
2017-01-24,0.00011963524,0.053206373,0.82861394,0.8818203,0.0011064236,0.033262946
2017-01-25,0.0001533616,0.06356645,0.8033419,0.8669084,0.0010430452,0.03229621
2017-01-26,3.7200058e-05,0.036278535,0.8678898,0.90416837,0.001007847,0.031746607
2017-01-27,0.00014167916,0.06700699,0.7926903,0.8596973,0.0009200656,0.030332584
2017-01-30,0.00017659739,0.068182416,0.79015785,0.85834026,0.00087151874,0.029521497
2017-01-31,0.00015152238,0.05103796,0.814192,0.86522996,0.0010217759,0.03196523
2017-02-01,0.00010352304,0.052055895,0.8127357,0.8647916,0.0010500391,0.032404307
2017-02-02,0.00017179993,0.06070311,0.7983211,0.8590242,0.00097082154,0.03115801
2017-02-03,4.695955e-05,0.04233145,0.8528076,0.89513904,0.0009490768,0.030807089
2017-02-06,0.00011378377,0.05357729,0.810702,0.8642793,0.0009226457,0.030375084
2017-02-07,5.805351e-05,0.043813724,0.84733325,0.89114696,0.00086269516,0.029371673
2017-02-08,6.2374704e-05,0.048215706,0.8390772,0.88729286,0.0008186606,0.028612245
2017-02-09,0.00012969585,0.055052623,0.81425476,0.8693074,0.00074936025,0.027374445
2017-02-10,9.761739e-05,0.048927598,0.8305397,0.8794673,0.0007411851,0.027224714
2017-02-13,0.00013726435,0.050539114,0.81563836,0.8661775,0.0007716108,0.027777884
2017-02-14,3.8507467e-05,0.037671402,0.8592537,0.8969251,0.0008121191,0.028497703
2017-02-15,0.00011183992,0.05434551,0.81554157,0.86988705,0.00074291544,0.027256476
2017-02-16,7.348224e-05,0.047938645,0.8346985,0.88263714,0.00072035776,0.026839482
2017-02-17,0.0001960232,0.06074448,0.79709023,0.8578347,0.00070345664,0.026522757
2017-02-21,0.00015659383,0.058311984,0.80636704,0.86467904,0.00075965415,0.027561825
2017-02-22,2.191233e-05,0.03098026,0.8547666,0.88574684,0.001352422,0.03677529
2017-02-23,3.6522513e-05,0.034426797,0.8658104,0.9002372,0.0011816452,0.034375068
2017-02-24,0.0002279619,0.06505232,0.7862102,0.8512625,0.001062847,0.032601334
2017-02-27,4.2617154e-05,0.045132928,0.8396426,0.8847755,0.0010645835,0.032627955
2017-02-28,4.9437967e-05,0.040577207,0.8491132,0.88969046,0.0009645175,0.031056682
2017-03-01,0.00014556778,0.057035502,0.81572413,0.87275964,0.00090431754,0.030071873
2017-03-02,1.8907716e-05,0.03447984,0.8685538,0.9030337,0.0008879437,0.029798385
2017-03-03,1.1894732e-05,0.030355208,0.88731104,0.91766626,0.0007902581,0.02811153
2017-03-06,4.480206e-05,0.04345111,0.8529835,0.8964346,0.00071517914,0.026742833
2017-03-07,5.262421e-05,0.045993384,0.8494612,0.8954546,0.00068409235,0.026155159
2017-03-08,5.109748e-05,0.042277537,0.84711665,0.88939416,0.0006667518,0.025821539
2017-03-09,2.9828261e-06,0.023795465,0.908825,0.93262047,0.0006467554,0.025431385
2017-03-10,6.102142e-06,0.025328575,0.90329134,0.9286199,0.00060559524,0.024608845
2017-03-13,5.9247845e-06,0.025044316,0.90523666,0.930281,0.0005564666,0.023589544
2017-03-14,1.350104e-05,0.030674314,0.887973,0.91864735,0.00051307323,0.02265112
2017-03-15,2.4217716e-05,0.035823118,0.86716247,0.9029856,0.0005066869,0.022509707
2017-03-16,1.8458339e-05,0.032621704,0.8812554,0.91387707,0.00047127315,0.021708826
2017-03-17,2.2693512e-05,0.03628696,0.8673685,0.90365547,0.00045711442,0.021380235
2017-03-20,1.7692819e-05,0.032065976,0.8825566,0.9146226,0.00042827878,0.020694898
2017-03-21,5.2996013e-05,0.047731888,0.8420488,0.8897807,0.00042682214,0.020659674
2017-03-22,1.5169795e-05,0.031854905,0.8839384,0.9157933,0.00042629812,0.020646987
2017-03-23,1.0949048e-05,0.028912053,0.8885241,0.9174362,0.00041480447,0.020366749
2017-03-24,1.6168193e-05,0.032745905,0.88279927,0.91554517,0.00038463107,0.019612014
2017-03-27,1.313026e-05,0.029841846,0.8881823,0.9180241,0.00035795904,0.018919805
2017-03-28,1.05411045e-05,0.027679715,0.89232296,0.9200027,0.00033284395,0.018244011
2017-03-29,1.1849742e-05,0.030460708,0.88508874,0.91554946,0.00031330244,0.017700352
2017-03-30,7.1664826e-06,0.030618161,0.8893957,0.9200139,0.00030865494,0.017568579
2017-03-31,2.360109e-05,0.035015658,0.8704108,0.90542644,0.0002824901,0.016807443
2017-04-03,2.6534517e-05,0.036391143,0.86529607,0.9016872,0.000269485,0.016415998
2017-04-04,2.1848882e-05,0.034278054,0.86858165,0.9028597,0.00027358375,0.016540367
2017-04-05,1.5442281e-05,0.03704056,0.8683562,0.9053968,0.00035043905,0.018720018
2017-04-06,2.002594e-05,0.033120155,0.87318754,0.9063077,0.0003221935,0.017949749
2017-04-07,1.3969115e-05,0.03296692,0.87546694,0.90843385,0.0003143648,0.017730335
2017-04-10,2.7724982e-05,0.03830863,0.85751253,0.89582115,0.0003039051,0.017432874
2017-04-11,3.050842e-05,0.039482098,0.8550512,0.89453334,0.00029018853,0.017034922
2017-04-12,2.841779e-05,0.039242964,0.8562959,0.89553887,0.00030837432,0.01756059
2017-04-13,2.4134979e-05,0.037841454,0.86234045,0.9001819,0.00029792826,0.017260598
2017-04-17,2.8892673e-05,0.040887915,0.8545986,0.8954865,0.00028704,0.016942255
2017-04-18,2.4594612e-05,0.03484767,0.8654477,0.9002954,0.00029042768,0.017041938
2017-04-19,3.5773617e-05,0.04148502,0.8505658,0.8920508,0.00027703706,0.016644431
2017-04-20,1.234925e-05,0.03235576,0.87727225,0.90962803,0.0002781519,0.016677886
2017-04-21,2.6014273e-05,0.0365182,0.8606161,0.8971343,0.00025848122,0.01607735
2017-04-24,3.3564258e-05,0.037099857,0.8565913,0.8936911,0.0002608617,0.016151214
2017-04-25,4.5155943e-05,0.040199984,0.8494651,0.88966507,0.00026170566,0.016177319
